person_day_id,trip_id,mode,start_time,end_time,duration,preceding_purpose,following_purpose
30948_2023-01-03,2.0,walk,35186.0,35394.0,208.0,education,education
30948_2023-01-03,3.0,walk,36685.0,36914.0,229.0,education,work
30948_2023-01-03,4.0,mpt,47370.0,48293.0,923.0,work,work
30948_2023-01-03,5.0,mpt,76077.0,76740.0,663.0,work,home
30222_2022-10-29,0.0,walk,37944.0,38157.0,213.0,home,shop
30222_2022-10-29,1.0,walk,39289.0,39601.0,312.0,shop,home
30222_2022-10-29,2.0,mpt,40921.0,41756.0,835.0,home,leisure
30222_2022-10-29,3.0,mpt,53492.0,54732.0,1240.0,leisure,home
30948_2023-01-02,0.0,mpt,27247.0,27801.0,554.0,home,work
30948_2023-01-02,1.0,mpt,60605.0,61073.0,468.0,work,home
30026_2022-12-19,0.0,walk,24589.0,24881.0,292.0,home,home
30026_2022-12-19,1.0,mpt,31810.0,34298.0,2488.0,home,other
30026_2022-12-19,2.0,mpt,38366.0,42483.0,4117.0,other,home
31034_2022-10-19,0.0,mpt,38431.0,38811.0,380.0,home,leisure
31034_2022-10-19,1.0,mpt,39622.0,40276.0,654.0,leisure,leisure
31034_2022-10-19,2.0,mpt,41334.0,42190.0,856.0,leisure,leisure
31034_2022-10-19,3.0,walk,43671.0,43776.0,105.0,leisure,other
31034_2022-10-19,4.0,walk,45606.0,46843.0,1237.0,other,other
31034_2022-10-19,5.0,walk,50134.0,50930.0,796.0,other,leisure
31034_2022-10-19,6.0,mpt,54079.0,55220.0,1141.0,leisure,shop
31034_2022-10-19,7.0,mpt,55615.0,56007.0,392.0,shop,home
31034_2022-10-19,8.0,mpt,59944.0,60675.0,731.0,home,leisure
31034_2022-10-19,9.0,mpt,64716.0,65450.0,734.0,leisure,home
30878_2022-08-29,0.0,mpt,18515.0,20232.0,1717.0,home,home
30878_2022-08-29,1.0,bike,40671.0,43387.0,2716.0,home,education
30878_2022-08-29,2.0,bike,52291.0,55820.0,3529.0,education,home
30394_2022-11-28,0.0,walk,31742.0,31816.0,74.0,home,home
30394_2022-11-28,1.0,mpt,62324.0,62905.0,581.0,home,home
30450_2022-09-14,0.0,walk,21350.0,21569.0,219.0,other,home
30450_2022-09-14,1.0,mpt,34450.0,35839.0,1389.0,home,home
30450_2022-09-14,2.0,mpt,56637.0,58510.0,1873.0,home,shop
30450_2022-09-14,3.0,mpt,61295.0,62411.0,1116.0,shop,leisure
30450_2022-09-14,4.0,mpt,65305.0,66324.0,1019.0,leisure,other
30679_2022-10-27,0.0,walk,54781.0,56493.0,1712.0,home,shop
30679_2022-10-27,1.0,walk,56864.0,57415.0,551.0,shop,home
30704_2022-12-05,0.0,walk,32279.0,32395.0,116.0,home,home
30704_2022-12-05,1.0,walk,34238.0,36111.0,1873.0,home,home
30704_2022-12-05,2.0,walk,79666.0,80155.0,489.0,home,home
30830_2022-12-07,0.0,pt,18039.0,19260.0,1221.0,home,education
30830_2022-12-07,1.0,walk,40531.0,40770.0,239.0,education,work
30830_2022-12-07,2.0,pt,57908.0,59647.0,1739.0,work,home
31145_2022-11-11,0.0,walk,43771.0,44130.0,359.0,home,shop
31145_2022-11-11,1.0,walk,44805.0,45399.0,594.0,shop,home
31145_2022-11-11,2.0,walk,48423.0,50285.0,1862.0,home,home
30695_2022-11-10,0.0,pt,16783.0,19372.0,2589.0,home,work
30695_2022-11-10,1.0,pt,62716.0,65820.0,3104.0,work,home
30905_2022-09-18,0.0,mpt,23547.0,24555.0,1008.0,home,leisure
30905_2022-09-18,1.0,walk,25087.0,25200.0,113.0,leisure,leisure
30905_2022-09-18,2.0,mpt,25580.0,27950.0,2370.0,leisure,home
31000_2022-12-09,0.0,mpt,57820.0,58988.0,1168.0,home,other
31000_2022-12-09,1.0,other,60478.0,61477.0,999.0,other,home
30617_2022-11-08,0.0,pt,33977.0,35732.0,1755.0,home,education
30617_2022-11-08,1.0,walk,36144.0,36162.0,18.0,education,education
30617_2022-11-08,2.0,walk,39897.0,39919.0,22.0,education,education
30617_2022-11-08,3.0,pt,57395.0,58902.0,1507.0,education,home
30990_2022-11-27,0.0,mpt,31340.0,31987.0,647.0,home,shop
30990_2022-11-27,1.0,walk,41348.0,43325.0,1977.0,shop,home
30217_2022-11-02,0.0,walk,39575.0,39790.0,215.0,home,other
30217_2022-11-02,1.0,mpt,40312.0,41099.0,787.0,other,leisure
30217_2022-11-02,2.0,mpt,43948.0,44045.0,97.0,leisure,home
30217_2022-11-02,3.0,mpt,44700.0,44825.0,125.0,home,home
30217_2022-11-02,4.0,mpt,47645.0,48881.0,1236.0,home,other
30217_2022-11-02,5.0,mpt,50737.0,52262.0,1525.0,other,leisure
30217_2022-11-02,6.0,walk,53544.0,54129.0,585.0,leisure,leisure
30217_2022-11-02,7.0,walk,54819.0,54969.0,150.0,leisure,leisure
30217_2022-11-02,8.0,walk,55853.0,55978.0,125.0,leisure,leisure
30217_2022-11-02,9.0,walk,56702.0,56727.0,25.0,leisure,leisure
30217_2022-11-02,10.0,walk,57097.0,58159.0,1062.0,leisure,leisure
30217_2022-11-02,11.0,mpt,59157.0,61256.0,2099.0,leisure,home
30399_2022-12-19,0.0,mpt,16358.0,17118.0,760.0,home,education
30399_2022-12-19,1.0,walk,37731.0,38192.0,461.0,education,shop
30399_2022-12-19,2.0,walk,38656.0,39106.0,450.0,shop,education
30399_2022-12-19,3.0,mpt,48704.0,49318.0,614.0,education,home
30399_2022-12-19,4.0,mpt,50979.0,51613.0,634.0,home,leisure
30399_2022-12-19,5.0,walk,53334.0,53422.0,88.0,leisure,other
30399_2022-12-19,6.0,mpt,53929.0,54617.0,688.0,other,home
30663_2022-11-07,0.0,bike,32200.0,32496.0,296.0,home,home
30663_2022-11-07,1.0,bike,33684.0,34015.0,331.0,home,home
31224_2022-09-08,0.0,bike,41349.0,41693.0,344.0,home,shop
31224_2022-09-08,1.0,bike,43706.0,44148.0,442.0,shop,home
31224_2022-09-08,2.0,walk,46744.0,46869.0,125.0,home,other
31224_2022-09-08,3.0,walk,47700.0,47998.0,298.0,other,home
31224_2022-09-08,4.0,bike,52539.0,52968.0,429.0,home,leisure
31224_2022-09-08,5.0,bike,54386.0,55830.0,1444.0,leisure,leisure
31224_2022-09-08,6.0,bike,56497.0,57478.0,981.0,leisure,home
30592_2022-11-07,0.0,mpt,23481.0,24129.0,648.0,home,education
30592_2022-11-07,1.0,walk,37361.0,37431.0,70.0,education,education
30592_2022-11-07,2.0,mpt,40235.0,41104.0,869.0,education,home
30592_2022-11-07,3.0,mpt,49091.0,50160.0,1069.0,home,home
30592_2022-11-07,4.0,mpt,54400.0,55704.0,1304.0,home,home
30401_2022-11-23,0.0,pt,28908.0,30151.0,1243.0,home,education
30401_2022-11-23,1.0,walk,36684.0,36864.0,180.0,education,shop
30401_2022-11-23,2.0,walk,37311.0,37387.0,76.0,shop,leisure
30401_2022-11-23,3.0,walk,40645.0,40781.0,136.0,leisure,home
30401_2022-11-23,4.0,pt,43251.0,44240.0,989.0,home,other
30401_2022-11-23,5.0,bike,44918.0,45478.0,560.0,other,home
30401_2022-11-23,6.0,bike,64704.0,65009.0,305.0,home,leisure
30401_2022-11-23,7.0,bike,70694.0,71137.0,443.0,leisure,home
30401_2022-11-23,8.0,walk,73453.0,73583.0,130.0,home,home
30092_2022-11-02,0.0,bike,49815.0,49966.0,151.0,home,shop
30092_2022-11-02,1.0,bike,50504.0,50851.0,347.0,shop,home
31010_2022-11-02,0.0,mpt,26061.0,26851.0,790.0,home,leisure
31010_2022-11-02,1.0,mpt,32829.0,33228.0,399.0,leisure,shop
31010_2022-11-02,2.0,mpt,33778.0,34461.0,683.0,shop,home
31010_2022-11-02,3.0,mpt,44164.0,45609.0,1445.0,home,education
31010_2022-11-02,4.0,mpt,59672.0,61385.0,1713.0,education,other
31010_2022-11-02,5.0,mpt,63220.0,63403.0,183.0,other,other
31010_2022-11-02,6.0,mpt,76455.0,76640.0,185.0,other,home
30948_2023-01-11,0.0,mpt,32307.0,33691.0,1384.0,home,other
30948_2023-01-11,1.0,walk,42490.0,42540.0,50.0,other,other
30948_2023-01-11,2.0,pt,42911.0,43126.0,215.0,other,education
30948_2023-01-11,3.0,walk,43528.0,43868.0,340.0,education,leisure
30948_2023-01-11,4.0,walk,56639.0,56796.0,157.0,leisure,education
30948_2023-01-11,5.0,mpt,61196.0,62414.0,1218.0,education,home
30848_2022-11-15,0.0,mpt,35445.0,37377.0,1932.0,home,home
30848_2022-11-15,1.0,mpt,41892.0,43281.0,1389.0,home,other
30848_2022-11-15,2.0,mpt,43709.0,44918.0,1209.0,other,home
30848_2022-11-15,3.0,mpt,66249.0,66746.0,497.0,home,home
30848_2022-11-15,4.0,mpt,68012.0,68473.0,461.0,home,other
30848_2022-11-15,5.0,mpt,68941.0,69485.0,544.0,other,home
30980_2022-11-14,0.0,mpt,52710.0,53151.0,441.0,home,other
30980_2022-11-14,1.0,walk,53597.0,53804.0,207.0,other,home
31085_2022-09-26,0.0,mpt,30559.0,30674.0,115.0,home,education
31085_2022-09-26,1.0,walk,31695.0,31749.0,54.0,education,work
31085_2022-09-26,2.0,mpt,45882.0,46309.0,427.0,work,shop
31085_2022-09-26,3.0,mpt,47282.0,47918.0,636.0,shop,home
30905_2022-09-16,0.0,mpt,29771.0,31685.0,1914.0,home,leisure
30905_2022-09-16,1.0,mpt,32061.0,33452.0,1391.0,leisure,home
30905_2022-09-16,2.0,mpt,41377.0,41986.0,609.0,home,shop
30905_2022-09-16,3.0,mpt,45339.0,45902.0,563.0,shop,other
30905_2022-09-16,4.0,walk,57206.0,57519.0,313.0,other,home
30351_2022-11-17,0.0,walk,64833.0,65434.0,601.0,home,home
30938_2022-08-04,0.0,walk,29497.0,30406.0,909.0,home,education
30938_2022-08-04,1.0,walk,62184.0,63234.0,1050.0,education,shop
30938_2022-08-04,2.0,walk,63598.0,63943.0,345.0,shop,home
30433_2022-11-20,0.0,mpt,23.0,1391.0,1368.0,leisure,home
30433_2022-11-20,1.0,walk,51380.0,54210.0,2830.0,home,leisure
30433_2022-11-20,2.0,mpt,61790.0,62823.0,1033.0,leisure,shop
30433_2022-11-20,3.0,mpt,64202.0,64874.0,672.0,shop,leisure
30433_2022-11-20,4.0,mpt,72580.0,72933.0,353.0,leisure,home
30366_2022-11-20,0.0,walk,53898.0,53953.0,55.0,home,home
30366_2022-11-20,1.0,mpt,57537.0,58533.0,996.0,home,home
31297_2022-07-28,0.0,mpt,29465.0,32897.0,3432.0,home,shop
31297_2022-07-28,1.0,mpt,33253.0,35914.0,2661.0,shop,home
31297_2022-07-28,2.0,mpt,53094.0,53993.0,899.0,home,home
31297_2022-07-28,3.0,walk,54867.0,56448.0,1581.0,home,home
31297_2022-07-28,4.0,walk,57327.0,58110.0,783.0,home,leisure
31297_2022-07-28,5.0,mpt,68585.0,69335.0,750.0,leisure,home
30555_2022-12-02,0.0,pt,40616.0,41174.0,558.0,home,shop
30555_2022-12-02,1.0,pt,42310.0,42597.0,287.0,shop,home
30741_2022-11-16,0.0,walk,27459.0,28020.0,561.0,home,education
30741_2022-11-16,1.0,walk,37631.0,38229.0,598.0,education,other
30741_2022-11-16,2.0,walk,43899.0,44708.0,809.0,other,education
30741_2022-11-16,3.0,walk,50141.0,50733.0,592.0,education,home
30741_2022-11-16,4.0,pt,59387.0,60237.0,850.0,home,education
30741_2022-11-16,5.0,pt,66658.0,67228.0,570.0,education,other
30741_2022-11-16,6.0,pt,67934.0,69533.0,1599.0,other,home
30174_2022-08-28,0.0,bike,21772.0,22615.0,843.0,home,home
30174_2022-08-28,1.0,pt,34550.0,36283.0,1733.0,home,leisure
30174_2022-08-28,2.0,bike,37951.0,39649.0,1698.0,leisure,other
30174_2022-08-28,3.0,bike,40548.0,43450.0,2902.0,other,home
30838_2022-12-01,0.0,pt,27870.0,28997.0,1127.0,home,education
30838_2022-12-01,1.0,walk,35078.0,35672.0,594.0,education,education
30838_2022-12-01,2.0,walk,37020.0,37437.0,417.0,education,education
30838_2022-12-01,3.0,walk,55824.0,57348.0,1524.0,education,home
30109_2022-12-20,0.0,bike,55199.0,55312.0,113.0,home,shop
30109_2022-12-20,1.0,bike,56009.0,56589.0,580.0,shop,other
30109_2022-12-20,2.0,bike,57700.0,58261.0,561.0,other,leisure
30109_2022-12-20,3.0,bike,60494.0,61038.0,544.0,leisure,home
30327_2022-12-07,0.0,mpt,34393.0,35355.0,962.0,home,home
30327_2022-12-07,1.0,walk,39666.0,45834.0,6168.0,home,home
30327_2022-12-07,2.0,pt,48555.0,49706.0,1151.0,home,shop
30327_2022-12-07,3.0,pt,54451.0,55593.0,1142.0,shop,home
30850_2023-01-13,0.0,pt,28407.0,31520.0,3113.0,home,other
30850_2023-01-13,1.0,pt,31955.0,33161.0,1206.0,other,education
30850_2023-01-13,2.0,pt,43689.0,48024.0,4335.0,education,other
30850_2023-01-13,3.0,pt,48652.0,49112.0,460.0,other,home
31297_2022-08-14,0.0,mpt,30560.0,32186.0,1626.0,home,home
31297_2022-08-14,1.0,mpt,32615.0,36357.0,3742.0,home,home
30045_2022-10-27,0.0,pt,15575.0,19272.0,3697.0,home,education
30045_2022-10-27,1.0,walk,35208.0,35262.0,54.0,education,work
30045_2022-10-27,2.0,pt,53528.0,57531.0,4003.0,work,home
30045_2022-10-27,3.0,bike,60423.0,60800.0,377.0,home,other
30045_2022-10-27,4.0,bike,66003.0,66127.0,124.0,other,home
30542_2022-11-23,0.0,pt,18929.0,19364.0,435.0,home,other
30542_2022-11-23,1.0,pt,19894.0,21241.0,1347.0,other,education
30542_2022-11-23,2.0,walk,39893.0,41621.0,1728.0,education,home
30542_2022-11-23,3.0,walk,63663.0,64916.0,1253.0,home,education
30542_2022-11-23,4.0,walk,72277.0,72789.0,512.0,education,home
30399_2022-12-16,0.0,mpt,39419.0,39841.0,422.0,home,leisure
30399_2022-12-16,1.0,mpt,42745.0,43066.0,321.0,leisure,home
30399_2022-12-16,2.0,mpt,50980.0,51231.0,251.0,home,leisure
30399_2022-12-16,3.0,mpt,53275.0,53518.0,243.0,leisure,home
31237_2022-12-05,0.0,mpt,44607.0,45322.0,715.0,home,other
31237_2022-12-05,1.0,mpt,46126.0,46445.0,319.0,other,leisure
31237_2022-12-05,2.0,pt,55174.0,55461.0,287.0,leisure,other
31237_2022-12-05,3.0,walk,56179.0,59632.0,3453.0,other,other
31237_2022-12-05,4.0,walk,60030.0,60416.0,386.0,other,home
30229_2022-09-26,0.0,walk,22309.0,22448.0,139.0,home,other
30229_2022-09-26,1.0,walk,23343.0,23664.0,321.0,other,home
30229_2022-09-26,2.0,walk,38981.0,39653.0,672.0,home,shop
30229_2022-09-26,3.0,walk,42066.0,42218.0,152.0,shop,shop
30229_2022-09-26,4.0,walk,42779.0,43311.0,532.0,shop,home
30229_2022-09-26,5.0,walk,50543.0,50769.0,226.0,home,home
30229_2022-09-26,6.0,walk,54766.0,54833.0,67.0,home,home
31284_2022-08-26,0.0,mpt,54212.0,55988.0,1776.0,home,leisure
31284_2022-08-26,1.0,mpt,56400.0,56909.0,509.0,leisure,home
30222_2022-10-28,0.0,walk,15758.0,15781.0,23.0,home,education
30222_2022-10-28,1.0,walk,30604.0,30728.0,124.0,education,education
30222_2022-10-28,2.0,walk,34821.0,35226.0,405.0,education,home
30222_2022-10-28,3.0,bike,45332.0,45508.0,176.0,home,home
30222_2022-10-28,4.0,walk,46273.0,46400.0,127.0,home,home
30222_2022-10-28,5.0,walk,48837.0,49121.0,284.0,home,education
30222_2022-10-28,6.0,bike,50575.0,51381.0,806.0,education,home
30222_2022-10-28,7.0,mpt,52490.0,55001.0,2511.0,home,home
30690_2022-09-08,0.0,walk,35241.0,35482.0,241.0,home,shop
30690_2022-09-08,1.0,walk,35978.0,36625.0,647.0,shop,shop
30690_2022-09-08,2.0,walk,37121.0,37136.0,15.0,shop,home
30690_2022-09-08,3.0,pt,42804.0,47966.0,5162.0,home,work
30690_2022-09-08,4.0,pt,61365.0,65459.0,4094.0,work,home
30995_2022-12-07,0.0,mpt,23441.0,24209.0,768.0,home,education
30995_2022-12-07,1.0,mpt,39122.0,39431.0,309.0,education,leisure
30995_2022-12-07,2.0,mpt,43703.0,44038.0,335.0,leisure,education
30995_2022-12-07,3.0,mpt,73304.0,73912.0,608.0,education,home
30636_2022-10-28,0.0,mpt,21423.0,22200.0,777.0,home,education
30636_2022-10-28,1.0,mpt,34714.0,35433.0,719.0,education,home
30636_2022-10-28,2.0,mpt,55742.0,56806.0,1064.0,home,shop
30636_2022-10-28,3.0,mpt,58774.0,59500.0,726.0,shop,leisure
30636_2022-10-28,4.0,mpt,61184.0,61925.0,741.0,leisure,home
31005_2022-11-13,0.0,walk,48192.0,48652.0,460.0,home,home
30136_2022-11-16,0.0,pt,25382.0,26591.0,1209.0,home,other
30136_2022-11-16,1.0,pt,27049.0,29774.0,2725.0,other,work
30136_2022-11-16,2.0,pt,60924.0,61599.0,675.0,work,other
30136_2022-11-16,3.0,pt,62289.0,62426.0,137.0,other,other
30136_2022-11-16,4.0,pt,63165.0,66653.0,3488.0,other,home
30648_2022-10-31,0.0,mpt,29778.0,45970.0,16192.0,home,shop
30648_2022-10-31,1.0,mpt,46423.0,48218.0,1795.0,shop,home
30648_2022-10-31,2.0,mpt,49919.0,51442.0,1523.0,home,home
30648_2022-10-31,3.0,mpt,51817.0,54937.0,3120.0,home,home
30294_2022-12-30,0.0,mpt,26454.0,28311.0,1857.0,home,shop
30294_2022-12-30,1.0,mpt,30778.0,32609.0,1831.0,shop,home
30294_2022-12-30,2.0,mpt,40766.0,46208.0,5442.0,home,home
30294_2022-12-30,3.0,walk,64809.0,67174.0,2365.0,home,home
30835_2022-11-09,0.0,mpt,18941.0,22103.0,3162.0,home,education
30835_2022-11-09,1.0,mpt,59188.0,63030.0,3842.0,education,home
30544_2022-11-06,0.0,walk,35129.0,42624.0,7495.0,home,home
30544_2022-11-06,1.0,walk,68513.0,69110.0,597.0,home,home
30544_2022-11-06,2.0,walk,76834.0,76867.0,33.0,home,home
31119_2023-01-06,0.0,mpt,19181.0,19495.0,314.0,education,education
31119_2023-01-06,1.0,mpt,22458.0,27017.0,4559.0,education,home
31119_2023-01-06,2.0,mpt,29928.0,30056.0,128.0,home,home
31119_2023-01-06,3.0,mpt,40495.0,41239.0,744.0,home,leisure
31119_2023-01-06,4.0,mpt,46094.0,46602.0,508.0,leisure,home
31119_2023-01-06,5.0,walk,54602.0,57160.0,2558.0,home,home
31119_2023-01-06,6.0,walk,71770.0,71922.0,152.0,home,home
30109_2022-12-21,0.0,bike,31271.0,31587.0,316.0,home,other
30109_2022-12-21,1.0,walk,35949.0,36098.0,149.0,other,other
30109_2022-12-21,2.0,bike,37696.0,38020.0,324.0,other,home
31080_2022-10-07,0.0,walk,38291.0,38820.0,529.0,home,home
30270_2022-11-07,0.0,bike,43397.0,44374.0,977.0,home,education
30270_2022-11-07,1.0,bike,62141.0,63240.0,1099.0,education,home
31261_2022-12-11,0.0,walk,11348.0,13011.0,1663.0,other,home
31261_2022-12-11,1.0,walk,42603.0,50732.0,8129.0,home,home
31261_2022-12-11,2.0,walk,56438.0,58202.0,1764.0,home,home
31261_2022-12-11,3.0,walk,69533.0,69979.0,446.0,home,other
31261_2022-12-11,4.0,pt,70428.0,71682.0,1254.0,other,home
30486_2022-11-18,0.0,mpt,40297.0,40711.0,414.0,home,home
30486_2022-11-18,1.0,mpt,49629.0,49689.0,60.0,home,shop
30486_2022-11-18,2.0,mpt,50152.0,50304.0,152.0,shop,home
30486_2022-11-18,3.0,mpt,71853.0,72401.0,548.0,home,home
30903_2022-12-14,0.0,mpt,63539.0,66801.0,3262.0,home,other
30903_2022-12-14,1.0,mpt,68614.0,70366.0,1752.0,other,home
30903_2022-12-14,2.0,mpt,80112.0,80603.0,491.0,home,other
30903_2022-12-14,3.0,mpt,81946.0,82496.0,550.0,other,home
30185_2022-12-11,0.0,mpt,58014.0,59714.0,1700.0,home,home
30013_2022-11-16,0.0,walk,25745.0,26421.0,676.0,home,other
30013_2022-11-16,1.0,walk,28957.0,29819.0,862.0,other,home
30013_2022-11-16,2.0,mpt,63054.0,63846.0,792.0,home,shop
30013_2022-11-16,3.0,walk,64305.0,64539.0,234.0,shop,other
30013_2022-11-16,4.0,mpt,64949.0,65679.0,730.0,other,leisure
30013_2022-11-16,5.0,mpt,66343.0,66603.0,260.0,leisure,home
30694_2022-08-31,0.0,walk,29406.0,29635.0,229.0,home,work
30694_2022-08-31,1.0,mpt,59491.0,59552.0,61.0,work,home
30694_2022-08-31,2.0,mpt,60812.0,62821.0,2009.0,home,leisure
30694_2022-08-31,3.0,walk,63503.0,63704.0,201.0,leisure,leisure
30694_2022-08-31,4.0,walk,71214.0,71401.0,187.0,leisure,leisure
30694_2022-08-31,5.0,mpt,75105.0,78137.0,3032.0,leisure,home
30591_2023-01-16,0.0,mpt,63979.0,64107.0,128.0,home,other
30591_2023-01-16,1.0,mpt,64725.0,64858.0,133.0,other,home
30932_2022-10-29,0.0,walk,49199.0,49933.0,734.0,home,shop
30932_2022-10-29,1.0,walk,50395.0,51160.0,765.0,shop,home
30932_2022-10-29,2.0,walk,52481.0,52871.0,390.0,home,home
30932_2022-10-29,3.0,walk,60892.0,61286.0,394.0,home,shop
30932_2022-10-29,4.0,walk,61965.0,62288.0,323.0,shop,home
30835_2022-11-10,0.0,mpt,38892.0,41297.0,2405.0,home,other
30835_2022-11-10,1.0,mpt,42350.0,44427.0,2077.0,other,home
30835_2022-11-10,2.0,mpt,59452.0,60759.0,1307.0,home,education
30835_2022-11-10,3.0,mpt,66069.0,66972.0,903.0,education,home
30327_2022-12-01,0.0,pt,21707.0,22788.0,1081.0,home,other
30327_2022-12-01,1.0,pt,25646.0,26009.0,363.0,other,other
30327_2022-12-01,2.0,pt,26676.0,27410.0,734.0,other,home
30327_2022-12-01,3.0,walk,52109.0,57751.0,5642.0,home,home
30099_2022-08-24,0.0,bike,22010.0,23529.0,1519.0,home,work
30099_2022-08-24,1.0,bike,42060.0,43072.0,1012.0,work,home
30099_2022-08-24,2.0,walk,64115.0,65949.0,1834.0,home,leisure
30099_2022-08-24,3.0,walk,67767.0,68783.0,1016.0,leisure,home
30448_2022-10-25,0.0,walk,59764.0,60187.0,423.0,home,education
30448_2022-10-25,1.0,walk,64162.0,65051.0,889.0,education,home
30060_2023-01-17,0.0,mpt,43806.0,44009.0,203.0,home,education
30060_2023-01-17,1.0,walk,51972.0,52238.0,266.0,education,education
30060_2023-01-17,2.0,walk,59956.0,60086.0,130.0,education,other
30060_2023-01-17,3.0,walk,60658.0,61090.0,432.0,other,home
31119_2023-01-07,0.0,mpt,24652.0,25111.0,459.0,home,leisure
31119_2023-01-07,1.0,mpt,26497.0,26777.0,280.0,leisure,home
31119_2023-01-07,2.0,walk,34533.0,34982.0,449.0,home,home
31119_2023-01-07,3.0,mpt,39959.0,40467.0,508.0,home,leisure
31119_2023-01-07,4.0,mpt,43455.0,44143.0,688.0,leisure,home
31119_2023-01-07,5.0,bike,46753.0,51350.0,4597.0,home,leisure
31119_2023-01-07,6.0,bike,52328.0,54593.0,2265.0,leisure,home
31119_2023-01-07,7.0,mpt,55590.0,57064.0,1474.0,home,home
30265_2022-08-24,0.0,mpt,21905.0,23874.0,1969.0,home,work
30265_2022-08-24,1.0,mpt,61435.0,63423.0,1988.0,work,home
31204_2022-11-09,0.0,mpt,22062.0,24846.0,2784.0,home,home
31204_2022-11-09,1.0,mpt,63605.0,66710.0,3105.0,home,leisure
31204_2022-11-09,2.0,mpt,74105.0,74995.0,890.0,leisure,home
31027_2022-12-14,0.0,walk,28834.0,35528.0,6694.0,home,shop
31027_2022-12-14,1.0,mpt,36326.0,36622.0,296.0,shop,home
31027_2022-12-14,2.0,pt,61235.0,63238.0,2003.0,home,home
31027_2022-12-14,3.0,pt,68254.0,69793.0,1539.0,home,home
30932_2022-10-23,0.0,walk,29882.0,30047.0,165.0,home,home
30932_2022-10-23,1.0,walk,34946.0,37856.0,2910.0,home,home
30932_2022-10-23,2.0,mpt,57867.0,59044.0,1177.0,home,home
30932_2022-10-23,3.0,pt,65019.0,65261.0,242.0,home,other
30932_2022-10-23,4.0,pt,65882.0,68174.0,2292.0,other,other
30932_2022-10-23,5.0,pt,68840.0,69739.0,899.0,other,home
30690_2022-08-30,0.0,pt,33902.0,34692.0,790.0,home,other
30690_2022-08-30,1.0,pt,35084.0,36573.0,1489.0,other,home
30690_2022-08-30,2.0,walk,37689.0,38446.0,757.0,home,work
30690_2022-08-30,3.0,pt,60902.0,64834.0,3932.0,work,other
30690_2022-08-30,4.0,pt,65251.0,65777.0,526.0,other,leisure
30690_2022-08-30,5.0,pt,74801.0,76548.0,1747.0,leisure,home
30989_2022-12-12,0.0,mpt,56799.0,58969.0,2170.0,home,other
30989_2022-12-12,1.0,mpt,59726.0,63198.0,3472.0,other,home
30217_2022-10-10,0.0,mpt,33854.0,35968.0,2114.0,home,other
30217_2022-10-10,1.0,walk,37739.0,38439.0,700.0,other,leisure
30217_2022-10-10,2.0,walk,39347.0,40666.0,1319.0,leisure,leisure
30217_2022-10-10,3.0,walk,42600.0,43597.0,997.0,leisure,leisure
30217_2022-10-10,4.0,walk,45223.0,46617.0,1394.0,leisure,leisure
30217_2022-10-10,5.0,walk,48709.0,49126.0,417.0,leisure,leisure
30217_2022-10-10,6.0,walk,49965.0,50901.0,936.0,leisure,other
30217_2022-10-10,7.0,walk,51670.0,51771.0,101.0,other,home
30217_2022-10-10,8.0,mpt,52525.0,53282.0,757.0,home,other
30217_2022-10-10,9.0,mpt,53629.0,54478.0,849.0,other,leisure
30217_2022-10-10,10.0,walk,55528.0,56200.0,672.0,leisure,leisure
30217_2022-10-10,11.0,walk,63635.0,63959.0,324.0,leisure,other
30217_2022-10-10,12.0,mpt,64341.0,66165.0,1824.0,other,home
30544_2022-11-18,0.0,walk,25060.0,25183.0,123.0,home,shop
30544_2022-11-18,1.0,walk,26236.0,26953.0,717.0,shop,home
30544_2022-11-18,2.0,walk,27839.0,27904.0,65.0,home,home
30544_2022-11-18,3.0,walk,59758.0,60560.0,802.0,home,other
30544_2022-11-18,4.0,walk,62222.0,62952.0,730.0,other,home
31171_2022-10-19,0.0,walk,59474.0,59835.0,361.0,home,leisure
31171_2022-10-19,1.0,walk,63959.0,64328.0,369.0,leisure,leisure
31171_2022-10-19,2.0,walk,64868.0,65433.0,565.0,leisure,home
30105_2022-09-16,0.0,mpt,44188.0,45023.0,835.0,home,home
30105_2022-09-16,1.0,mpt,46262.0,47121.0,859.0,home,home
30105_2022-09-16,2.0,mpt,51816.0,52674.0,858.0,home,other
30105_2022-09-16,3.0,mpt,53035.0,54165.0,1130.0,other,home
